"sim","MSOA","local_susceptibility","factor_rate"
2002,"E02005704",0.548014876256943,0.460653192842374
2002,"E02005705",0.34322046361093,0.462053138052993
2002,"E02005706",1.04879016416943,0.524069966751519
2002,"E02005707",0.503563113686109,0.465869722607524
2002,"E02005708",0.406936277997037,0.50368318704067
2002,"E02005709",1.64662716492505,0.712730363022993
2002,"E02005710",1.69314718055995,0.5908232739161
2002,"E02005711",2.65822807660353,0.630126456607937
2002,"E02005712",0.805843985559043,0.505924091479672
2002,"E02005713",0.563282348387731,0.354459703389421
2002,"E02005714",0.31882901048677,0.21471094303353
2002,"E02005715",1,0.584575492738113
2002,"E02005716",1.07410797215372,0.472687060929041
2002,"E02005717",0.578786534923696,0.437022588597076
2002,"E02005718",0.712317927548219,0.423154562702252
2002,"E02005719",0.786425899701941,0.506554287890899
2002,"E02005720",0.677226607736949,0.525168836073908
2002,"E02005721",0.594534891891836,0.456259742771192
2002,"E02005722",0.433604525079199,0.44932601607504
2002,"E02005723",1.10008345855698,0.51655117648995
2002,"E02005724",0.355642983609487,0.240796469939927
2002,"E02005725",0.368221765816347,0.33494234761446
2002,"E02005726",0.330950371019115,0.3345204463274
2002,"E02005727",0.306852819440055,0.487673579409212
2002,"E02005728",0.447210177134977,0.500691315856993
2002,"E02005729",0.380960791593776,0.350232259604312
2002,"E02005730",0.532976998892402,0.410222244471053
2002,"E02005731",0.694618350448818,0.437712751246006
2002,"E02005732",0.380960791593776,0.357092958614093
2002,"E02005733",0.474989741242053,0.461758762186273
2002,"E02005734",1.18232155679395,0.63457119207069
2002,"E02005735",3.12823170584927,0.652592690932439
2002,"E02005736",1.21130909366721,0.607967927943863
2002,"E02005737",0.845849320172742,0.520509061229128
2002,"E02005738",0.866468607375477,0.447865993952464
2002,"E02005739",0.931007128513049,0.507289894403935
2002,"E02005740",1.12675170563914,0.580649624197688
2002,"E02005741",0.643325056061268,0.430793173209503
2002,"E02006841",1.51879379341517,0.611832541507771
2002,"E02006842",2.02961941718116,0.543826604234067
2002,"E02006893",0.88752201657331,0.411503531068425
2003,"E02001684",1.24116205681689,0.901946792326374
2003,"E02001688",1.27193371548364,0.921065869864555
2003,"E02001689",4.04452243772342,0.937701444561372
2003,"E02001691",2.79175946922805,0.916782116916413
2003,"E02001692",3.63905732961526,0.944776298660378
2003,"E02001693",2.94591014905531,0.931702458197285
2003,"E02001694",1.02409755157906,0.845983712066082
2003,"E02001695",0.748685571719094,0.812273460934367
2003,"E02001696",1.90445627422715,0.916448430062257
2003,"E02001697",0.976469502589806,0.785020226487542
2003,"E02001699",1.37037378829689,0.896359748397143
2003,"E02001701",0.610535233238277,0.729463817563697
2003,"E02001702",2.43508452528932,0.935793378645552
2003,"E02001704",1.96508089604359,0.906631491718348
2003,"E02001708",0.626795754110057,0.820107906414357
2003,"E02001709",0.461003499267313,0.705972809726642
2003,"E02001710",2.339774345485,0.914967459228866
2003,"E02001711",0.953479984365107,0.909641521998229
2003,"E02001712",0.730336433050897,0.73865794326912
2003,"E02001713",0.767377704731246,0.74803942107553
2003,"E02001714",0.489174376234009,0.699013930992285
2003,"E02001715",1.30368241379822,0.900970205679588
2003,"E02001718",2.54044504094715,0.940532299196442
2003,"E02001719",0.825646612855222,0.781596950880268
2003,"E02001720",0.518161913107262,0.655638734385831
2003,"E02001722",1.47957308026189,0.883197046268527
2003,"E02001723",1.74193734472938,0.894533098950394
2003,"E02001724",0.909028221794273,0.747430808155696
2003,"E02001725",1.60217540235422,0.869277237283308
2003,"E02001726",1.8472978603872,0.904823949035366
2003,"E02001727",1.40546510810816,0.89065454935348
2003,"E02001728",1.15415067982726,0.883148024639548
2003,"E02001729",2.09861228866811,0.893241947079582
2003,"E02001730",1.55961578793542,0.871824917468945
2003,"E02001731",1.33647223662121,0.915415216635847
2003,"E02001732",1.44183275227904,0.926543620711701
2003,"E02001733",2.25276296849537,0.960872506837553
2003,"E02001734",1.79323063911693,0.921162295841927
2003,"E02001735",4.73766961828337,0.977701202749971
2003,"E02001736",3.35137525716348,0.963066294768095
2003,"E02001737",2.17272026082183,0.972654298998873
2003,"E02005702",0.420181504747058,0.76634141354956
2003,"E02005703",0.660132174377649,0.847784223501343
2003,"E02005704",0.548014876256943,0.8274824220736
2003,"E02005705",0.34322046361093,0.828547516478936
2003,"E02005706",1.04879016416943,0.871965556121529
2003,"E02005707",0.503563113686109,0.831431654881599
2003,"E02005708",0.406936277997037,0.85849027742583
2003,"E02005709",1.64662716492505,0.962504090703248
2003,"E02005710",1.69314718055995,0.9108756598468
2003,"E02005711",2.65822807660353,0.930190783161212
2003,"E02005712",0.805843985559043,0.860009003200021
2003,"E02005713",0.563282348387731,0.734731484676188
2003,"E02005714",0.31882901048677,0.568744926299553
2003,"E02005715",1,0.907563968165558
2003,"E02005716",1.07410797215372,0.836512595549396
2003,"E02005717",0.578786534923696,0.808914309794164
2003,"E02005718",0.712317927548219,0.797488080951889
2003,"E02005719",0.786425899701941,0.860434424308293
2003,"E02005720",0.677226607736949,0.872670254812218
2003,"E02005721",0.594534891891836,0.824114706720871
2003,"E02005722",0.433604525079199,0.818721759535314
2003,"E02005723",1.10008345855698,0.867084712904259
2003,"E02005724",0.355642983609487,0.604447913370411
2003,"E02005725",0.368221765816347,0.714892640332509
2003,"E02005726",0.330950371019115,0.714453266297134
2003,"E02005727",0.306852819440055,0.847366533485581
2003,"E02005728",0.447210177134977,0.856448018727828
2003,"E02005729",0.380960791593776,0.730514166712428
2003,"E02005730",0.532976998892402,0.786469966010959
2003,"E02005731",0.694618350448818,0.809472600295358
2003,"E02005732",0.380960791593776,0.737336553748218
2003,"E02005733",0.474989741242053,0.828323872366679
2003,"E02005734",1.18232155679395,0.932212284425671
2003,"E02005735",3.12823170584927,0.94007453321219
2003,"E02005736",1.21130909366721,0.919621387850503
2003,"E02005737",0.845849320172742,0.86966685831377
2003,"E02005738",0.866468607375477,0.817573921506537
2003,"E02005739",0.931007128513049,0.8609300714546
2003,"E02005740",1.12675170563914,0.905448723916427
2003,"E02005741",0.643325056061268,0.803830951596633
2003,"E02006841",1.51879379341517,0.921524041976611
2003,"E02006842",2.02961941718116,0.884302470953374
2003,"E02006893",0.88752201657331,0.78757746773442
2004,"E02001684",1.24116205681689,0.483561073805766
2004,"E02001688",1.27193371548364,0.521348332361918
2004,"E02001689",4.04452243772342,0.559304367721951
2004,"E02001691",2.79175946922805,0.512412617380084
2004,"E02001692",3.63905732961526,0.577392964109213
2004,"E02001693",2.94591014905531,0.544953270194764
2004,"E02001694",1.02409755157906,0.395077473320862
2004,"E02001695",0.748685571719094,0.352026982302785
2004,"E02001696",1.90445627422715,0.511728959948289
2004,"E02001697",0.976469502589806,0.321098848830327
2004,"E02001699",1.37037378829689,0.473426315266453
2004,"E02001701",0.610535233238277,0.26624102007972
2004,"E02001702",2.43508452528932,0.554648999543748
2004,"E02001704",1.96508089604359,0.492349869210412
2004,"E02001708",0.626795754110057,0.361514713051662
2004,"E02001709",0.461003499267313,0.245734102291561
2004,"E02001710",2.339774345485,0.508715548194892
2004,"E02001711",0.953479984365107,0.498147249761971
2004,"E02001712",0.730336433050897,0.2746669872341
2004,"E02001713",0.767377704731246,0.283513318156048
2004,"E02001714",0.489174376234009,0.239923938312988
2004,"E02001715",1.30368241379822,0.481763163378116
2004,"E02001718",2.54044504094715,0.566379174175365
2004,"E02001719",0.825646612855222,0.317421793738664
2004,"E02001720",0.518161913107262,0.206161487366444
2004,"E02001722",1.47957308026189,0.450876846493613
2004,"E02001723",1.74193734472938,0.47018968626081
2004,"E02001724",0.909028221794273,0.282931560167504
2004,"E02001725",1.60217540235422,0.428777618529754
2004,"E02001726",1.8472978603872,0.488925933470029
2004,"E02001727",1.40546510810816,0.46343604678651
2004,"E02001728",1.15415067982726,0.450796050282732
2004,"E02001729",2.09861228866811,0.467923774001545
2004,"E02001730",1.55961578793542,0.432701645925487
2004,"E02001731",1.33647223662121,0.509623074250158
2004,"E02001732",1.44183275227904,0.533234837297573
2004,"E02001733",2.25276296849537,0.624814550672344
2004,"E02001734",1.79323063911693,0.521552976561543
2004,"E02001735",4.73766961828337,0.69017121342981
2004,"E02001736",3.35137525716348,0.632173080597404
2004,"E02001737",2.17272026082183,0.668029883901244
2004,"E02005702",0.420181504747058,0.301544112328368
2004,"E02005703",0.660132174377649,0.397553942025657
2004,"E02005704",0.548014876256943,0.370716711745543
2004,"E02005705",0.34322046361093,0.3720684766435
2004,"E02005706",1.04879016416943,0.432919766751229
2004,"E02005707",0.503563113686109,0.375758617623467
2004,"E02005708",0.406936277997037,0.412706901037844
2004,"E02005709",1.64662716492505,0.630261850657581
2004,"E02005710",1.69314718055995,0.500559972661342
2004,"E02005711",2.65822807660353,0.541463243893331
2004,"E02005712",0.805843985559043,0.414918640716902
2004,"E02005713",0.563282348387731,0.271039742745657
2004,"E02005714",0.31882901048677,0.149302337798381
2004,"E02005715",1,0.494132864991647
2004,"E02005716",1.07410797215372,0.382367955837812
2004,"E02005717",0.578786534923696,0.348045497403723
2004,"E02005718",0.712317927548219,0.334869530894799
2004,"E02005719",0.786425899701941,0.41554108171706
2004,"E02005720",0.677226607736949,0.434015107587917
2004,"E02005721",0.594534891891836,0.366480743708946
2004,"E02005722",0.433604525079199,0.359814944079842
2004,"E02005723",1.10008345855698,0.425441184838907
2004,"E02005724",0.355642983609487,0.171102251719432
2004,"E02005725",0.368221765816347,0.253354474483044
2004,"E02005726",0.330950371019115,0.252974451915264
2004,"E02005727",0.306852819440055,0.396977663873686
2004,"E02005728",0.447210177134977,0.409757829428437
2004,"E02005729",0.380960791593776,0.267191772782365
2004,"E02005730",0.532976998892402,0.322669228633704
2004,"E02005731",0.694618350448818,0.348703719009718
2004,"E02005732",0.380960791593776,0.27344142948134
2004,"E02005733",0.474989741242053,0.371784151734022
2004,"E02005734",1.18232155679395,0.546141281313328
2004,"E02005735",3.12823170584927,0.565221021330019
2004,"E02005736",1.21130909366721,0.518301526531228
2004,"E02005737",0.845849320172742,0.429374411500708
2004,"E02005738",0.866468607375477,0.358414367690169
2004,"E02005739",0.931007128513049,0.416267883561432
2004,"E02005740",1.12675170563914,0.490104652377423
2004,"E02005741",0.643325056061268,0.342115096244704
2004,"E02006841",1.51879379341517,0.522322126281615
2004,"E02006842",2.02961941718116,0.4527047148028
2004,"E02006893",0.88752201657331,0.323874239375156
2005,"E02001684",1.24116205681689,0.70838609800687
2005,"E02001688",1.27193371548364,0.740905726420308
2005,"E02001689",4.04452243772342,0.77196469245051
2005,"E02001691",2.79175946922805,0.733361142489228
2005,"E02001692",3.63905732961526,0.786209068747703
2005,"E02001693",2.94591014905531,0.760408355635948
2005,"E02001694",1.02409755157906,0.625675522768454
2005,"E02001695",0.748685571719094,0.581833698926707
2005,"E02001696",1.90445627422715,0.732780233600211
2005,"E02001697",0.976469502589806,0.54872278951835
2005,"E02001699",1.37037378829689,0.699387109387884
2005,"E02001701",0.610535233238277,0.48627351874824
2005,"E02001702",2.43508452528932,0.768240717168716
2005,"E02001704",1.96508089604359,0.716094287603978
2005,"E02001708",0.626795754110057,0.591713576579448
2005,"E02001709",0.461003499267313,0.4615591497417
2005,"E02001710",2.339774345485,0.730213454431462
2005,"E02001711",0.953479984365107,0.721130591150205
2005,"E02001712",0.730336433050897,0.496200213884658
2005,"E02001713",0.767377704731246,0.506485848957808
2005,"E02001714",0.489174376234009,0.454407091000429
2005,"E02001715",1.30368241379822,0.706798325452459
2005,"E02001718",2.54044504094715,0.777578568689708
2005,"E02001719",0.825646612855222,0.544690636656851
2005,"E02001720",0.518161913107262,0.411416069528063
2005,"E02001722",1.47957308026189,0.678934599505136
2005,"E02001723",1.74193734472938,0.696488120188468
2005,"E02001724",0.909028221794273,0.505813642708879
2005,"E02001725",1.60217540235422,0.658302080153507
2005,"E02001726",1.8472978603872,0.713101848971376
2005,"E02001727",1.40546510810816,0.690399633406705
2005,"E02001728",1.15415067982726,0.678860236595098
2005,"E02001729",2.09861228866811,0.694451319574948
2005,"E02001730",1.55961578793542,0.662008958575079
2005,"E02001731",1.33647223662121,0.730987546246479
2005,"E02001732",1.44183275227904,0.750803677384213
2005,"E02001733",2.25276296849537,0.821857250666793
2005,"E02001734",1.79323063911693,0.741077465423223
2005,"E02001735",4.73766961828337,0.866939715776402
2005,"E02001736",3.35137525716348,0.827168788738891
2005,"E02001737",2.17272026082183,0.852198428221424
2005,"E02005702",0.420181504747058,0.5270352900265
2005,"E02005703",0.660132174377649,0.628122289146945
2005,"E02005704",0.548014876256943,0.601176274251363
2005,"E02005705",0.34322046361093,0.602556556595797
2005,"E02005706",1.04879016416943,0.662214456013388
2005,"E02005707",0.503563113686109,0.606311921488616
2005,"E02005708",0.406936277997037,0.642922031069427
2005,"E02005709",1.64662716492505,0.825794925036451
2005,"E02005710",1.69314718055995,0.723215320425293
2005,"E02005711",2.65822807660353,0.757563718170251
2005,"E02005712",0.805843985559043,0.645057841600883
2005,"E02005713",0.563282348387731,0.491942691122355
2005,"E02005714",0.31882901048677,0.332437927632856
2005,"E02005715",1,0.717647286030296
2005,"E02005716",1.07410797215372,0.612992257586225
2005,"E02005717",0.578786534923696,0.577649698517259
2005,"E02005718",0.712317927548219,0.563640110701465
2005,"E02005719",0.786425899701941,0.64565780580205
2005,"E02005720",0.677226607736949,0.663245527493085
2005,"E02005721",0.594534891891836,0.596834775692896
2005,"E02005722",0.433604525079199,0.589952836496569
2005,"E02005723",1.10008345855698,0.65513539915951
2005,"E02005724",0.355642983609487,0.363833613114756
2005,"E02005725",0.368221765816347,0.470837453118258
2005,"E02005726",0.330950371019115,0.470377444303275
2005,"E02005727",0.306852819440055,0.627553632224025
2005,"E02005728",0.447210177134977,0.640064608776299
2005,"E02005729",0.380960791593776,0.487400073801026
2005,"E02005730",0.532976998892402,0.550438468721891
2005,"E02005731",0.694618350448818,0.578342963779107
2005,"E02005732",0.380960791593776,0.494764342194676
2005,"E02005733",0.474989741242053,0.60226643995619
2005,"E02005734",1.18232155679395,0.761373611447775
2005,"E02005735",3.12823170584927,0.776663323317635
2005,"E02005736",1.21130909366721,0.738343291936393
2005,"E02005737",0.845849320172742,0.658867064981473
2005,"E02005738",0.866468607375477,0.588498990608354
2005,"E02005739",0.931007128513049,0.646357747367888
2005,"E02005740",1.12675170563914,0.714133533276917
2005,"E02005741",0.643325056061268,0.571375408579575
2005,"E02006841",1.51879379341517,0.741722523997776
2005,"E02006842",2.02961941718116,0.680614847691942
2005,"E02006893",0.88752201657331,0.551752409748229
2006,"E02001684",1.24116205681689,0.542897756538977
2006,"E02001688",1.27193371548364,0.580077398826088
2006,"E02001689",4.04452243772342,0.616973971927072
2006,"E02001691",2.79175946922805,0.571325776772943
2006,"E02001692",3.63905732961526,0.634399564562741
2006,"E02001693",2.94591014905531,0.603076233919619
2006,"E02001694",1.02409755157906,0.454044127311778
2006,"E02001695",0.748685571719094,0.409852275213644
2006,"E02001696",1.90445627422715,0.570655176355856
2006,"E02001697",0.976469502589806,0.377682355860776
2006,"E02001699",1.37037378829689,0.532849435905008
2006,"E02001701",0.610535233238277,0.319667851882705
2006,"E02001702",2.43508452528932,0.612472704723044
2006,"E02001704",1.96508089604359,0.551585271669003
2006,"E02001708",0.626795754110057,0.419648769089217
2006,"E02001709",0.461003499267313,0.297635338753505
2006,"E02001710",2.339774345485,0.567697574244511
2006,"E02001711",0.953479984365107,0.55730251747234
2006,"E02001712",0.730336433050897,0.328663537943719
2006,"E02001713",0.767377704731246,0.338073651786431
2006,"E02001714",0.489174376234009,0.291355631830341
2006,"E02001715",1.30368241379822,0.541117557053355
2006,"E02001718",2.54044504094715,0.623801641831571
2006,"E02001719",0.825646612855222,0.373832953115136
2006,"E02001720",0.518161913107262,0.254512428452729
2006,"E02001722",1.47957308026189,0.510374635159554
2006,"E02001723",1.74193734472938,0.529633532968598
2006,"E02001724",0.909028221794273,0.33745588068292
2006,"E02001725",1.60217540235422,0.488188820806098
2006,"E02001726",1.8472978603872,0.548203691829721
2006,"E02001727",1.40546510810816,0.522912370693348
2006,"E02001728",1.15415067982726,0.510293812294044
2006,"E02001729",2.09861228866811,0.527380142413984
2006,"E02001730",1.55961578793542,0.492139912504559
2006,"E02001731",1.33647223662121,0.568588591589106
2006,"E02001732",1.44183275227904,0.591680399443165
2006,"E02001733",2.25276296849537,0.67959379905435
2006,"E02001734",1.79323063911693,0.580277534887667
2006,"E02001735",4.73766961828337,0.74068341830922
2006,"E02001736",3.35137525716348,0.686542367374681
2006,"E02001737",2.17272026082183,0.720147840029955
2006,"E02005702",0.420181504747058,0.357148358104657
2006,"E02005703",0.660132174377649,0.45656638817497
2006,"E02005704",0.548014876256943,0.429118894007945
2006,"E02005705",0.34322046361093,0.430507477842775
2006,"E02005706",1.04879016416943,0.49235938875126
2006,"E02005707",0.503563113686109,0.434294807194952
2006,"E02005708",0.406936277997037,0.471953885127479
2006,"E02005709",1.64662716492505,0.684739300004271
2006,"E02005710",1.69314718055995,0.559678776361611
2006,"E02005711",2.65822807660353,0.599686758162169
2006,"E02005712",0.805843985559043,0.474193351825709
2006,"E02005713",0.563282348387731,0.324795003789252
2006,"E02005714",0.31882901048677,0.190880728998166
2006,"E02005715",1,0.553344748058986
2006,"E02005716",1.07410797215372,0.441066139354623
